"","year","age","gender","race","education"
"29214","1984","6. 65 - 74","1. Male","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29215","1984","3. 35 - 44","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29216","1984","2. 25 - 34","2. Female","3. Hispanic","3. Some college (13 grades or more but no degree;"
"29217","1984","4. 45 - 54","1. Male","3. Hispanic","1. Grade school or less (0-8 grades)"
"29218","1984","3. 35 - 44","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29219","1984","6. 65 - 74","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29220","1984","2. 25 - 34","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29221","1984","2. 25 - 34","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29222","1984","2. 25 - 34","2. Female","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29223","1984","3. 35 - 44","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29224","1984","3. 35 - 44","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29225","1984","3. 35 - 44","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29226","1984","2. 25 - 34","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29227","1984","2. 25 - 34","1. Male","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29228","1984","2. 25 - 34","2. Female","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29229","1984","1. 17 - 24","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29231","1984","3. 35 - 44","2. Female","2. Black non-Hispanic","4. College or advanced degree (no cases 1948)"
"29232","1984","4. 45 - 54","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29233","1984","2. 25 - 34","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29234","1984","7. 75 - 99 and over (except 1954)","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29235","1984","5. 55 - 64","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29236","1984","2. 25 - 34","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29237","1984","4. 45 - 54","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29238","1984","2. 25 - 34","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29239","1984","2. 25 - 34","2. Female","3. Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29240","1984","5. 55 - 64","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29241","1984","2. 25 - 34","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29242","1984","4. 45 - 54","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29243","1984","7. 75 - 99 and over (except 1954)","2. Female","1. White non-Hispanic","1. Grade school or less (0-8 grades)"
"29244","1984","1. 17 - 24","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29245","1984","6. 65 - 74","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29246","1984","5. 55 - 64","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29247","1984","1. 17 - 24","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29248","1984","1. 17 - 24","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29249","1984","3. 35 - 44","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29250","1984","4. 45 - 54","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29251","1984","2. 25 - 34","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29252","1984","5. 55 - 64","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29253","1984","3. 35 - 44","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29254","1984","1. 17 - 24","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29255","1984","1. 17 - 24","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29256","1984","4. 45 - 54","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29257","1984","2. 25 - 34","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29258","1984","7. 75 - 99 and over (except 1954)","2. Female","1. White non-Hispanic","1. Grade school or less (0-8 grades)"
"29259","1984","2. 25 - 34","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29260","1984","1. 17 - 24","2. Female","2. Black non-Hispanic","3. Some college (13 grades or more but no degree;"
"29261","1984","2. 25 - 34","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29262","1984","5. 55 - 64","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29263","1984","3. 35 - 44","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29264","1984","2. 25 - 34","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29265","1984","4. 45 - 54","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29266","1984","1. 17 - 24","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29267","1984","5. 55 - 64","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29268","1984","4. 45 - 54","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29269","1984","6. 65 - 74","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29270","1984","4. 45 - 54","2. Female","3. Hispanic","1. Grade school or less (0-8 grades)"
"29271","1984","1. 17 - 24","2. Female","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29272","1984","2. 25 - 34","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29273","1984","2. 25 - 34","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29275","1984","6. 65 - 74","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29276","1984","6. 65 - 74","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29277","1984","1. 17 - 24","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29278","1984","7. 75 - 99 and over (except 1954)","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29279","1984","2. 25 - 34","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29280","1984","7. 75 - 99 and over (except 1954)","1. Male","1. White non-Hispanic","1. Grade school or less (0-8 grades)"
"29281","1984","2. 25 - 34","2. Female","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29282","1984","2. 25 - 34","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29283","1984","4. 45 - 54","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29284","1984","3. 35 - 44","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29285","1984","2. 25 - 34","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29286","1984","5. 55 - 64","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29287","1984","2. 25 - 34","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29288","1984","6. 65 - 74","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29289","1984","2. 25 - 34","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29290","1984","2. 25 - 34","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29291","1984","2. 25 - 34","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29293","1984","7. 75 - 99 and over (except 1954)","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29294","1984","2. 25 - 34","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29295","1984","4. 45 - 54","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29296","1984","2. 25 - 34","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29297","1984","3. 35 - 44","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29298","1984","1. 17 - 24","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29299","1984","3. 35 - 44","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29300","1984","1. 17 - 24","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29301","1984","6. 65 - 74","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29302","1984","2. 25 - 34","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29303","1984","4. 45 - 54","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29304","1984","1. 17 - 24","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29305","1984","1. 17 - 24","2. Female","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29306","1984","6. 65 - 74","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29307","1984","5. 55 - 64","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29308","1984","2. 25 - 34","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29309","1984","4. 45 - 54","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29310","1984","5. 55 - 64","1. Male","3. Hispanic","4. College or advanced degree (no cases 1948)"
"29311","1984","3. 35 - 44","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29312","1984","1. 17 - 24","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29313","1984","5. 55 - 64","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29314","1984","4. 45 - 54","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29315","1984","3. 35 - 44","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29316","1984","3. 35 - 44","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29317","1984","3. 35 - 44","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29318","1984","5. 55 - 64","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29319","1984","6. 65 - 74","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29320","1984","5. 55 - 64","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29321","1984","1. 17 - 24","1. Male","3. Hispanic","3. Some college (13 grades or more but no degree;"
"29322","1984","3. 35 - 44","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29323","1984","3. 35 - 44","1. Male","1. White non-Hispanic","4. College or advanced degree (no cases 1948)"
"29324","1984","4. 45 - 54","2. Female","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29325","1984","3. 35 - 44","2. Female","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29326","1984","2. 25 - 34","1. Male","3. Hispanic","4. College or advanced degree (no cases 1948)"
"29328","1984","3. 35 - 44","2. Female","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29329","1984","3. 35 - 44","2. Female","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29330","1984","2. 25 - 34","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29331","1984","6. 65 - 74","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29332","1984","3. 35 - 44","1. Male","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29333","1984","2. 25 - 34","2. Female","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29334","1984","2. 25 - 34","2. Female","1. White non-Hispanic","3. Some college (13 grades or more but no degree;"
"29335","1984","3. 35 - 44","1. Male","1. White non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29336","1984","1. 17 - 24","1. Male","2. Black non-Hispanic","2. High school (12 grades or fewer, incl. non-college"
"29337","1984","6. 65 - 74","2. Female","1. White non-Hispanic","1. Grade school or less (0-8 grades)"
